"url","fullName"
"%E5%A5%88%E8%89%AF%E7%9C%8C%E7%AB%8B%E5%90%89%E9%87%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Nara Prefectural Yoshino High School"
"%E5%8C%97%E8%B6%8A%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokuetsu High School"
"%E6%84%9B%E7%9F%A5%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aichi High School"
"%E7%A5%9E%E6%88%B8%E6%9D%91%E9%87%8E%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Saisei Technical High School"
"%E5%BD%A9%E6%98%9F%E5%B7%A5%E7%A7%91%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Saisei Technical High School"
"%E7%86%8A%E6%9C%AC%E7%9C%8C%E7%AB%8B%E7%86%8A%E6%9C%AC%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kumamoto Prefectural Kumamoto High School"
"%E4%B8%8A%E5%AE%AE%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Uenomiya High School"
"%E4%B8%8A%E5%AE%AE%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Uenomiya High School"
"%E7%86%8A%E6%9C%AC%E7%9C%8C%E7%AB%8B%E6%B0%B7%E5%B7%9D%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kumamoto Prefectural Hikawa High School"
"%E7%9F%B3%E5%B7%9D%E7%9C%8C%E7%AB%8B%E9%B6%B4%E6%9D%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Ishikawa Prefectural Tsurugi High School"
"%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E9%9D%99%E5%B2%A1%E7%BF%94%E6%B4%8B%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E4%B8%AD%E7%AD%89%E9%83%A8","Tokai University Shizuoka Shoyo High School"
"%E9%96%A2%E5%B8%82%E7%AB%8B%E9%96%A2%E5%95%86%E5%B7%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Seki City Seki Commercial and Industrial High School"
"%E5%8C%97%E6%B5%B7%E9%81%93%E8%8A%A6%E5%88%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokkaido Ashibetsu High School"
"%E6%98%8E%E6%B2%BB%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E4%B8%AD%E9%87%8E%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Meiji University Nakano High School"
"%E7%9C%9F%E5%92%8C%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Shinwa High School"
"%E5%BA%83%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%AE%89%E8%8A%B8%E5%8D%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hiroshima Prefectural Aki Minami High School"
"%E6%B5%AA%E9%80%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E4%B8%AD%E5%AD%A6%E6%A0%A1","Naniwa High School"
"%E4%BA%AC%E9%83%BD%E5%BA%9C%E7%AB%8B%E6%B4%9B%E5%8C%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%99%84%E5%B1%9E%E4%B8%AD%E5%AD%A6%E6%A0%A1","Kyoto Prefectural Rakuhoku High School"
"%E6%84%9B%E7%9F%A5%E7%9C%8C%E7%AB%8B%E4%B8%89%E5%A5%BD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aichi Prefectural Miyoshi High School"
"%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%AB%8B%E5%85%AB%E6%88%B8%E8%A5%BF%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aomori Prefectural Hachinohe Nishi High School"
"%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E7%89%9B%E4%B9%85%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Toyo University Ushiku High School"
"%E5%B2%A1%E5%B1%B1%E7%9C%8C%E9%AB%98%E6%A2%81%E6%97%A5%E6%96%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokoku Gakusha High School"
"%E6%96%B9%E8%B0%B7%E5%AD%B8%E8%88%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokoku Gakusha High School"
"%E9%9D%99%E5%B2%A1%E7%9C%8C%E7%AB%8B%E6%B5%9C%E6%9D%BE%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Shizuoka Prefectural Hamamatsu Technical High School"
"%E6%84%9B%E7%9F%A5%E7%9C%8C%E7%AB%8B%E6%98%AD%E5%92%8C%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aichi Prefectural Showa High School"
"%E3%81%8D%E3%82%93%E3%81%A7%E3%82%93","Kinden"
"%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%AB%8B%E9%A6%99%E6%A4%8E%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Fukuoka Prefectural Kashii Technical High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E6%B8%8B%E8%B0%B7%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Shibuya High School"
"%E5%B0%BC%E5%B4%8E%E5%B8%82%E7%AB%8B%E5%B0%BC%E5%B4%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Amagasaki Municipal Amagasaki High School"
"%E5%AF%8C%E5%B1%B1%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Toyama First High School"
"%E7%8D%A8%E5%8D%94%E5%9F%BC%E7%8E%89%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Dokkyo Saitama High School"
"%E6%B2%96%E7%B8%84%E7%9C%8C%E7%AB%8B%E5%AE%AE%E5%8F%A4%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Okinawa Prefectural Miyako High School"
"%E5%92%8C%E6%AD%8C%E5%B1%B1%E7%9C%8C%E7%AB%8B%E5%92%8C%E6%AD%8C%E5%B1%B1%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Wakayama Prefectural Wakayama Technical High School"
"%E6%97%A9%E7%A8%B2%E7%94%B0%E6%91%82%E9%99%B5%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Waseda Setsuryo High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E8%8C%A8%E6%9C%A8%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Ibaraki High School"
"%E6%9D%B1%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E6%9F%8F%E5%8E%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Higashiosaka University Kashiwara High School"
"%E6%B2%96%E7%B8%84%E7%9C%8C%E7%AB%8B%E3%82%B3%E3%82%B6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Okinawa Prefectural Koza High School"
"%E6%9D%B1%E4%BA%AC%E9%83%BD%E7%AB%8B%E5%BA%9C%E4%B8%AD%E8%A5%BF%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tokyo Metropolitan Fuchu Nishi High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E6%91%82%E6%B4%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Settsu High School"
"%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%A4%A7%E5%8F%A3%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kagoshima Prefectural Oguchi High School"
"%E9%96%A2%E8%A5%BF%E5%A4%A7%E5%80%89%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kansai Okura High School"
"%E7%9F%B3%E5%B7%9D%E7%9C%8C%E7%AB%8B%E7%BE%BD%E5%92%8B%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Ishikawa Prefectural Hakui Technical High School"
"%E5%85%89%E6%B3%89%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kosen Catholic High School"
"%E6%97%A9%E7%A8%B2%E7%94%B0%E6%91%82%E9%99%B5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Waseda Setsuryo High School"
"%E5%A4%A7%E5%95%86%E5%AD%A6%E5%9C%92%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Daisho Gakuen High School"
"%E9%96%A2%E8%A5%BF%E4%B8%B8%E5%92%8C%E3%83%AD%E3%82%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF%E3%82%B9%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8","Kansai Maruwa Logistics Rugby Club"
"%E9%9D%99%E5%B2%A1%E7%9C%8C%E7%AB%8B%E6%B8%85%E6%B0%B4%E5%8D%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Shizuoka Prefectural Shimizu Minami High School"
"%E9%9D%99%E5%B2%A1%E7%9C%8C%E7%AB%8B%E6%B8%85%E6%B0%B4%E5%8D%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E4%B8%AD%E7%AD%89%E9%83%A8","Shizuoka Prefectural Shimizu Minami High School"
"%E3%83%8E%E3%83%BC%E3%82%B9%E3%82%A2%E3%82%B8%E3%82%A2%E5%A4%A7%E5%AD%A6%E6%98%8E%E6%A1%9C%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","North Asia University Meiso High School"
"%E5%8C%97%E6%B5%B7%E9%81%93%E9%81%A0%E8%BB%BD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokkaido Engaru High School"
"%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E7%AB%8B%E9%B9%BF%E5%B1%8B%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kagoshima Prefectural Kanoya Technical High School"
"%E5%B2%A9%E6%89%8B%E7%9C%8C%E7%AB%8B%E4%B8%8D%E6%9D%A5%E6%96%B9%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Iwate Prefectural Furukata High School"
"%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%AB%8B%E7%AD%91%E7%B4%AB%E4%B8%98%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Fukuoka Prefectural Chikushigaoka High School"
"%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%AD%E5%B7%9D%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hokkaido Asahikawa Technical High School"
"%E5%BE%B3%E5%B3%B6%E7%9C%8C%E7%AB%8B%E3%81%A4%E3%82%8B%E3%81%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tokushima Prefectural Tsurugi High School"
"%E4%B9%9D%E5%B7%9E%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E4%B9%9D%E5%B7%9E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kyushu Sangyo University Kyushu High School"
"%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E7%AB%8B%E9%B9%BF%E5%85%90%E5%B3%B6%E7%8E%89%E9%BE%8D%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%B9%BF%E5%85%90%E5%B3%B6%E7%8E%89%E9%BE%8D%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kagoshima Municipal Kagoshima Gyokuryu High School"
"%E9%96%A2%E6%9D%B1%E5%AD%A6%E9%99%A2%E5%85%AD%E6%B5%A6%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kanto Gakuin Mutsuura High School"
"%E6%84%9B%E5%AA%9B%E7%9C%8C%E7%AB%8B%E5%8C%97%E6%9D%A1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Ehime Prefectural Hojo High School"
"%E5%AF%8C%E5%B1%B1%E7%9C%8C%E7%AB%8B%E5%AF%8C%E5%B1%B1%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Toyama Prefectural Toyama Technical High School"
"%E5%A4%A7%E5%88%86%E7%9C%8C%E7%AB%8B%E7%94%B1%E5%B8%83%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Oita Prefectural Yufu High School"
"%E7%AD%91%E7%B4%AB%E5%8F%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Chikushidai High School"
"%E6%A1%90%E8%94%AD%E5%AD%A6%E5%9C%92%E4%B8%AD%E7%AD%89%E6%95%99%E8%82%B2%E5%AD%A6%E6%A0%A1","Toin Gakuen Secondary School"
"%E6%B2%96%E7%B8%84%E7%9C%8C%E7%AB%8B%E5%90%8D%E8%AD%B7%E5%95%86%E5%B7%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Okinawa Prefectural Nago Commercial and Industrial High School"
"%E5%9C%9F%E4%BD%90%E5%A1%BE%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tosa Juku High School"
"%E5%87%BD%E9%A4%A8%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E6%9C%89%E6%96%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hakodate University Yuto High School"
"%E5%AE%AE%E5%B4%8E%E7%9C%8C%E7%AB%8B%E5%AE%AE%E5%B4%8E%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Miyazaki Prefectural Miyazaki Technical High School"
"%E6%84%9B%E7%9F%A5%E7%9C%8C%E7%AB%8B%E8%B1%8A%E6%98%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aichi Prefectural Toyoake High School"
"%E5%BE%A1%E6%89%80%E5%AE%9F%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Nara Prefectural Gosho Technical High School"
"%E4%BD%90%E9%87%8E%E6%97%A5%E6%9C%AC%E5%A4%A7%E5%AD%A6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Sano Nihon University High School"
"%E5%A4%A7%E5%88%86%E6%9D%B1%E6%98%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E5%90%91%E9%99%BD%E4%B8%AD%E5%AD%A6%E6%A0%A1","Oita Tomei Koyo High School"
"%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%AB%8B%E5%A7%AB%E8%B7%AF%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hyogo Prefectural Himeji Technical High School"
"%E4%B8%89%E7%94%B0%E5%B8%82%E7%AB%8B%E3%81%91%E3%82%84%E3%81%8D%E5%8F%B0%E4%B8%AD%E5%AD%A6%E6%A0%A1","Sanda City Keyakidai High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E7%94%9F%E9%87%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Ikuno High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E5%88%80%E6%A0%B9%E5%B1%B1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Toneyama High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E9%87%91%E5%B2%A1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Kanaoka High School"
"%E4%B8%89%E9%87%8D%E7%9C%8C%E7%AB%8B%E5%BF%97%E6%91%A9%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Mie Prefectural Shima High School"
"%E4%BA%AC%E9%83%BD%E5%B8%82%E5%BD%B9%E6%89%80","Kyoto City Hall"
"%E5%A4%A7%E5%88%86%E7%9C%8C%E7%AB%8B%E6%A3%AE%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Oita Prefectural Mori High School"
"%E5%B2%A1%E5%B1%B1%E7%9C%8C%E7%AB%8B%E5%B2%A1%E5%B1%B1%E6%9C%9D%E6%97%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Okayama Prefectural Okayama Asahi High School"
"%E7%94%B2%E5%8D%97%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Konan High School"
"%E4%BA%AC%E9%83%BD%E5%BA%9C%E7%AB%8B%E4%BA%80%E5%B2%A1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kyoto Prefectural Kameoka High School"
"%E5%92%8C%E6%AD%8C%E5%B1%B1%E7%9C%8C%E7%AB%8B%E7%86%8A%E9%87%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Wakayama Prefectural Kumano High School"
"%E5%BE%B3%E5%B3%B6%E7%9C%8C%E7%AB%8B%E8%84%87%E7%94%BA%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tokushima Prefectural Wakimachi High School"
"%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E7%AB%8B%E5%B7%9D%E5%B4%8E%E5%8C%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kanagawa Prefectural Kawasaki Kita High School"
"%E6%9D%BE%E5%B1%B1%E8%81%96%E9%99%B5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Matsuyama Seiryo High School"
"%E5%BA%83%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%B0%BE%E9%81%93%E5%95%86%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hiroshima Prefectural Onomichi Commercial High School"
"%E5%AE%AE%E5%B4%8E%E7%9C%8C%E7%AB%8B%E5%BB%B6%E5%B2%A1%E6%98%9F%E9%9B%B2%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Miyazaki Prefectural Nobeoka Seiun High School"
"%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%AB%8B%E5%85%AB%E6%88%B8%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aomori Prefectural Hachinohe High School"
"%E5%AE%AE%E5%9F%8E%E7%9C%8C%E6%B0%97%E4%BB%99%E6%B2%BC%E5%90%91%E6%B4%8B%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Miyagi Prefecture Kesennuma Koyo High School"
"%E5%A4%A7%E9%98%AA%E5%BA%9C%E7%AB%8B%E7%B7%91%E9%A2%A8%E5%86%A0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Osaka Prefectural Ryokufukan High School"
"%E4%B8%89%E9%87%8D%E7%9C%8C%E7%AB%8B%E6%9D%BE%E9%98%AA%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Mie Prefectural Matsusaka High School"
"%E7%A5%9E%E6%88%B8%E5%B8%82%E7%AB%8B%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kobe Municipal Science and Technology High School"
"%E6%9D%BE%E9%9F%BB%E5%AD%A6%E5%9C%92%E7%A6%8F%E5%B3%B6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Shoin Gakuen Fukushima High School"
"%E5%85%AC%E6%96%87%E5%9B%BD%E9%9A%9B%E5%AD%A6%E5%9C%92%E4%B8%AD%E7%AD%89%E9%83%A8%E3%83%BB%E9%AB%98%E7%AD%89%E9%83%A8","Kumon International High School"
"%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E7%AB%8B%E9%B9%BF%E5%B1%8B%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kagoshima Prefectural Kanoya High School"
"%E6%9D%BE%E6%88%B8%E5%B8%82%E7%AB%8B%E6%9D%BE%E6%88%B8%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Matsudo Municipal Matsudo High School"
"%E5%BE%B3%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%BE%B3%E5%B3%B6%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tokushima Prefectural Tokushima Technical High School"
"%E9%96%8B%E5%BF%97%E5%9B%BD%E9%9A%9B%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kaisei International High School"
"%E6%9D%B1%E4%BA%AC%E9%83%BD%E7%AB%8B%E5%B0%8F%E5%B1%B1%E5%8F%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tokyo Metropolitan Koyamadai High School"
"%E5%AE%AE%E5%B4%8E%E7%9C%8C%E7%AB%8B%E5%AE%AE%E5%B4%8E%E8%A5%BF%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%99%84%E5%B1%9E%E4%B8%AD%E5%AD%A6%E6%A0%A1","Miyazaki Prefectural Miyazaki Nishi High School"
"%E7%BE%A4%E9%A6%AC%E7%9C%8C%E7%AB%8B%E9%AB%98%E5%B4%8E%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Gunma Prefectural Takasaki Technical High School"
"%E6%98%8C%E5%B9%B3%E9%AB%98%E6%A0%A1","Shohei High School"
"%E5%8D%83%E8%91%89%E7%B5%8C%E6%B8%88%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Chiba Keizai University High School"
"%E7%86%8A%E6%9C%AC%E7%9C%8C%E7%AB%8B%E7%86%8A%E6%9C%AC%E5%8C%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kumamoto Prefectural Kumamoto Kita High School"
"%E6%97%A5%E6%9C%AC%E5%9B%BD%E5%9C%9F%E9%96%8B%E7%99%BA","Japan Land Development"
"%E6%9D%B1%E5%A4%A7%E9%98%AA%E5%B8%82%E7%AB%8B%E6%97%A5%E6%96%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Higashiosaka Municipal Nisshin High School"
"%E5%BA%83%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%BA%83%E5%B3%B6%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hiroshima Prefectural Hiroshima Technical High School"
"%E6%B3%95%E6%94%BF%E7%AC%AC%E4%BA%8C%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hosei University Second High School"
"%E6%95%A6%E8%B3%80%E5%9B%BD%E9%9A%9B%E4%BB%A4%E5%92%8C%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Tsuruga International Reiwa High School"
"%E8%88%88%E5%9C%8B%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kokoku High School"
"%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%AB%8B%E7%A5%9E%E6%88%B8%E7%94%B2%E5%8C%97%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hyogo Prefectural Kobe Kohoku High School"
"%E3%82%B5%E3%83%A0%E3%83%A9%E3%82%A4%E3%82%BB%E3%83%96%E3%83%B3","Samurai Seven"
"%E5%B2%A1%E5%B1%B1%E7%9C%8C%E7%AB%8B%E5%80%89%E6%95%B7%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Okayama Prefectural Kurashiki Technical High School"
"%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%AB%8B%E8%BC%9D%E7%BF%94%E9%A4%A8%E4%B8%AD%E7%AD%89%E6%95%99%E8%82%B2%E5%AD%A6%E6%A0%A1","Fukuoka Prefectural Kishokan Secondary School"
"%E9%AB%98%E5%B2%A1%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Takaoka Daiichi High School"
"%E9%96%A2%E8%A5%BF%E5%A4%A7%E5%AD%A6%E5%8C%97%E9%99%BD%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kansai University Hokuyo High School"
"%E6%A1%90%E7%94%9F%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E6%A1%90%E7%94%9F%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kiryu University Daiichi High School"
"%E6%84%9B%E7%9F%A5%E7%9C%8C%E7%AB%8B%E6%98%8E%E5%92%8C%E9%AB%98%E6%A0%A1","Aichi Prefectural Meiwa High School"
"%E6%84%9B%E7%9F%A5%E7%9C%8C%E7%AB%8B%E6%98%8E%E5%92%8C%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Aichi Prefectural Meiwa High School"
"%E4%BA%AC%E9%83%BD%E5%B8%82%E7%AB%8B%E4%BA%AC%E9%83%BD%E5%B7%A5%E5%AD%A6%E9%99%A2%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Kyoto Municipal Kyoto Engineering High School"
"%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%AB%8B%E9%B3%B4%E5%B0%BE%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Hyogo Prefectural Naruo High School"
"%E9%87%91%E5%85%89%E8%97%A4%E8%94%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Konko Toin High School"
"%E6%97%A5%E6%9C%AC%E4%BD%93%E8%82%B2%E5%A4%A7%E5%AD%A6%E8%8D%8F%E5%8E%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","Nippon Sport Science University Ebara High School"
"JAPAN_XV","Japan XV"
